index,Time,Open,High,Low,Close,avg_pr,vol_en,instrument_token,instrument_name,vol,oi_avg,depth_buy,depth_sell,db_vs_v,ds_vs_v,oi_vs_v,b_vs_s_net,med_pr,med_pr_ch,med_pr_pct,vol_act,vol_act_ch,vol_act_pct,ha_close,ha_high,ha_open,vi_diff,dcli,dchi,wa_jaw,wa_teeth,wa_lips,ema,kama,p_sar,aroondown,aroonup,st_10_3,st_11_2,st_7_3,Action
361,5/19/2020 15:24,2397,2403,2397,2402,2401.054054,50406,55699207,Copper,87,4901,212,236,2.436781609,2.712643678,56.33333333,-79.78378378,2401,0.125104254,-4.001251043,89,45.90163934,-1.910629297,2399.75,2403,2398,0.25,2389,2403,2401.878328,2401.878328,2399.38495,2398.00534,2407.72928,2390.342316,14.28571429,100,2406.018734,2403.662155,2404.116517,BEAR
362,5/19/2020 15:25,2402,2404,2401,2402,2402.846154,50515,55699207,Copper,108,4935,158,227,1.462962963,2.101851852,45.69444444,-150.1758242,2403,0.083298626,-0.33416632,109,22.47191011,-0.510433387,2402.25,2404,2399.5,0.416666667,2389,2404,2401.926149,2401.926149,2399.774332,2399.004567,2407.412139,2390.797993,7.142857143,100,2406.018734,2403.662155,2404.116517,BEAR
363,5/19/2020 15:26,2401,2401,2394,2396,2396.892473,50655,55699207,Copper,112,4946,157,230,1.401785714,2.053571429,44.16071429,-223.9247312,2397,-0.24968789,-3.997503121,140,28.44036697,0.26559633,2398,2401,2402,0.113207547,2391,2404,2401.585676,2401.585676,2399.49004,2398.086746,2406.609312,2391.510901,0,92.85714286,2406.018734,2403.662155,2404.116517,BEAR
364,5/19/2020 15:27,2396,2400,2394,2400,2396.72043,50825,55699207,Copper,169,4961,195,189,1.153846154,1.118343195,29.35502959,-50.59139785,2396,-0.041718815,-0.832916145,170,21.42857143,-0.246543779,2397.5,2400,2398.5,-0.018518519,2392,2404,2401.232931,2401.232931,2399.178785,2398.516312,2406.332252,2392.185312,0,85.71428571,2406.018734,2403.662155,2404.116517,BEAR
365,5/19/2020 15:28,2399,2401,2398,2400,2399.566265,50898,55699207,Copper,72,4967,179,229,2.486111111,3.180555556,68.98611111,-133.1807229,2400,0.166944908,-5.001669449,73,-57.05882353,-3.662745098,2399.5,2401,2398,0.20754717,2392,2404,2401.099629,2401.099629,2399.218937,2398.858989,2406.1317,2392.823305,14.28571429,78.57142857,2406.018734,2403.662155,2404.116517,BEAR
366,5/19/2020 15:29,2399,2400,2395,2395,2398.093023,50933,55699207,Copper,34,4953,193,239,5.676470588,7.029411765,145.6764706,-155.9534884,2398,-0.083333333,-1.499166667,35,-52.05479452,-0.087699477,2397.25,2400,2399.5,0.055555556,2392,2404,2400.822735,2400.822735,2399.00407,2397.711224,2405.665063,2393.426847,7.142857143,71.42857143,2406.018734,2403.662155,2404.116517,BEAR
367,5/19/2020 15:30,2396,2398,2395,2397,2396.561798,51000,55699207,Copper,66,4946,224,235,3.393939394,3.560606061,74.93939394,-94,2397,-0.041701418,-0.499582986,67,91.42857143,-2.756390977,2396.5,2398,2397,-0.098039216,2394,2404,2400.490216,2400.490216,2398.691061,2397.393329,2405.389171,2393.997797,0,64.28571429,2406.018734,2403.662155,2404.116517,BEAR
368,5/19/2020 15:31,2396,2396,2390,2395,2393.51,51202,55699207,Copper,198,4939,207,228,1.045454545,1.151515152,24.94444444,-146.6,2394,-0.125156446,2.001251564,202,201.4925373,1.203824627,2394.25,2396,2396.5,-0.222222222,2390,2404,2399.914046,2399.914046,2397.979678,2396.588366,2404.926699,2404,100,57.14285714,2404.531606,2402.615678,2402.638764,BEAR
369,5/19/2020 15:32,2394,2396,2393,2396,2394.613636,51299,55699207,Copper,94,4952,218,249,2.319148936,2.64893617,52.68085106,-172.2272727,2395,0.041771094,-1.333751044,97,-51.98019802,-1.257975798,2394.75,2396,2395.5,-0.169811321,2390,2404,2399.497581,2399.497581,2397.544719,2396.258461,2404.717549,2403.748,92.85714286,50,2404.531606,2402.615678,2402.638764,BEAR
370,5/19/2020 15:33,2396,2401,2396,2401,2398.857143,51409,55699207,Copper,104,4979,212,219,2.038461538,2.105769231,47.875,-46.52747253,2400,0.208768267,3.997912317,110,13.40206186,-1.257830142,2398.5,2401,2395,-0.018181818,2390,2404,2399.420844,2399.420844,2397.664129,2397.436258,2404.678758,2403.500536,85.71428571,42.85714286,2404.531606,2402.615678,2402.638764,BEAR
371,5/19/2020 15:34,2400,2402,2398,2398,2399.617021,51555,55699207,Copper,138,4976,195,225,1.413043478,1.630434783,36.05797101,-102.9680851,2400,0,-1,146,32.72727273,1.441958042,2399.5,2402,2398.5,0,2390,2404,2399.465394,2399.465394,2397.956113,2397.51181,2404.578062,2403.257526,78.57142857,35.71428571,2404.531606,2402.615678,2402.638764,BEAR
372,5/19/2020 15:35,2399,2402,2398,2401,2400.455556,51642,55699207,Copper,86,4973,227,217,2.639534884,2.523255814,57.8255814,-4.888888889,2401,0.041666667,0,87,-40.4109589,-2.2347793,2400,2402,2399,0.070175439,2390,2404,2399.506518,2399.506518,2398.211599,2398.42953,2404.524115,2403.018891,71.42857143,28.57142857,2404.531606,2402.615678,2402.638764,BEAR
373,5/19/2020 15:36,2402,2402,2398,2400,2399.526882,51737,55699207,Copper,91,4967,199,222,2.186813187,2.43956044,54.58241758,-83.3655914,2399,-0.083298626,-2.999167014,95,9.195402299,-1.227547243,2400.5,2402,2400,0,2390,2404,2399.544478,2399.544478,2398.435149,2398.863411,2404.467054,2402.784551,64.28571429,21.42857143,2404.531606,2402.615678,2402.638764,BEAR
374,5/19/2020 15:37,2399,2401,2398,2400,2399.4625,51827,55699207,Copper,89,4968,221,224,2.483146067,2.516853933,55.82022472,-15.275,2399,0,-1,90,-5.263157895,-1.572368421,2399.5,2401,2401,-0.109090909,2390,2404,2399.541057,2399.541057,2398.568255,2399.200962,2404.435092,2402.554429,57.14285714,14.28571429,2404.531606,2402.615678,2402.638764,BEAR
375,5/19/2020 15:38,2401,2404,2398,2399,2400.755319,51960,55699207,Copper,130,4979,209,209,1.607692308,1.607692308,38.3,-3.14893617,2401,0.08336807,0,133,47.77777778,-10.07777778,2400.5,2404,2399.5,0.132075472,2390,2404,2399.653283,2399.653283,2398.872223,2399.177528,2404.326801,2390,50,100,2404.531606,2402.615678,2402.638764,BEAR
376,5/19/2020 15:39,2401,2401,2399,2400,2399.682353,52008,55699207,Copper,47,4996,232,210,4.936170213,4.468085106,106.2978723,20.12941176,2400,-0.041649313,-1.499583507,48,-63.90977444,-2.337646442,2400.25,2401,2400,0.12244898,2390,2404,2399.679954,2399.679954,2399.013195,2399.440572,2404.240593,2390.252,42.85714286,92.85714286,2404.531606,2402.615678,2402.638764,BEAR
377,5/19/2020 15:40,2400,2402,2398,2400,2399.6375,52028,55699207,Copper,19,5007,207,219,10.89473684,11.52631579,263.5263158,-52,2400,0,-1,20,-58.33333333,-0.087254902,2400,2402,2400.5,0.02,2390,2404,2399.704573,2399.704573,2399.136546,2399.642146,2404.178175,2390.499464,35.71428571,85.71428571,2404.531606,2402.615678,2402.638764,BEAR
378,5/19/2020 15:41,2400,2405,2399,2404,2401.6,52116,55699207,Copper,87,5002,217,223,2.494252874,2.563218391,57.49425287,-33.7,2401,0.041666667,0,88,340,-6.828571429,2402,2405,2400,0.176470588,2390,2405,2399.881144,2399.881144,2399.494478,2400.931033,2404.173637,2390.742474,28.57142857,100,2404.531606,2393.575414,2394.09823,FLAT
379,5/19/2020 15:42,2404,2404,2401,2404,2403.10989,52146,55699207,Copper,28,4983,216,209,7.714285714,7.464285714,177.9642857,-23.51648352,2403,0.083298626,0.999167014,30,-65.90909091,-1.193850267,2403.25,2404,2402,0.235294118,2390,2405,2400.082594,2400.082594,2399.870168,2401.926484,2404.169702,2391.255745,21.42857143,92.85714286,2404.531606,2393.915676,2394.168644,FLAT
380,5/19/2020 15:43,2403,2407,2403,2405,2404.0625,52238,55699207,Copper,91,4999,212,232,2.32967033,2.549450549,54.93406593,-85.55208333,2404,0.041614648,-0.500416146,92,206.6666667,-4.135632184,2404.5,2407,2404,0.5,2390,2407,2400.460856,2400.460856,2400.511397,2402.972304,2404.188518,2391.750538,14.28571429,100,2394.832328,2396.468797,2396.715981,BULL
381,5/19/2020 15:44,2404,2406,2403,2404,2404.791209,52290,55699207,Copper,50,4994,216,228,4.32,4.56,99.88,-77.92307692,2405,0.041597338,-0.000415973,52,-43.47826087,-1.210378682,2404.25,2406,2404,0.416666667,2390,2407,2400.77156,2400.77156,2401.009972,2403.485056,2404.186273,2392.574009,7.142857143,92.85714286,2394.832328,2396.468797,2396.715981,BULL
382,5/19/2020 15:45,2404,2412,2404,2412,2408.65625,52551,55699207,Copper,260,4977,218,229,0.838461538,0.880769231,19.14230769,-55.85416667,2409.5,0.187110187,3.498128898,261,401.9230769,-10.24423077,2408,2412,2404,0.37254902,2393,2412,2401.327594,2401.327594,2401.883726,2406.136551,2404.556269,2393.353012,0,100,2397.196186,2398.999005,2398.893373,BULL
383,5/19/2020 15:46,2411,2414,2409,2409,2411.065934,52770,55699207,Copper,217,4951,192,216,0.884792627,0.995391705,22.8156682,-97.95604396,2411,0.06225358,-0.667289202,219,-16.09195402,-1.040037398,2410.75,2414,2408,0.442307692,2396,2414,2402.110086,2402.110086,2403.08576,2407.321668,2404.653041,2394.695595,0,100,2400.576567,2402.408187,2402.265749,BULL
384,5/19/2020 15:47,2409,2409,2405,2407,2407.122449,52921,55699207,Copper,147,4993,204,206,1.387755102,1.401360544,33.96598639,-160.9897959,2407,-0.165906263,-3.665007604,151,-31.05022831,0.929549902,2407.5,2409,2410,0.269230769,2398,2414,2402.486234,2402.486234,2403.57504,2407.64186,2404.704152,2396.432992,0,92.85714286,2400.576567,2402.408187,2402.265749,BULL
385,5/19/2020 15:48,2407,2407,2405,2407,2406.52381,52963,55699207,Copper,35,5014,209,222,5.971428571,6.342857143,143.2571429,-244.4047619,2407,0,-1,42,-72.18543046,1.324795481,2406.5,2407,2408,0.24,2398,2414,2402.756523,2402.756523,2403.87816,2407.855918,2404.762627,2398.014023,42.85714286,85.71428571,2400.576567,2402.408187,2402.265749,BULL
386,5/19/2020 15:49,2408,2409,2405,2406,2407.987654,53014,55699207,Copper,48,5019,225,217,4.6875,4.520833333,104.5625,-210.4814815,2408,0.041545492,0,51,21.42857143,-1.296854522,2407,2409,2407,0.294117647,2398,2414,2403.082945,2403.082945,2404.26839,2407.704896,2404.789573,2399.452761,35.71428571,78.57142857,2400.576567,2402.408187,2402.265749,BULL
387,5/19/2020 15:50,2405,2408,2405,2407,2406.686047,53048,55699207,Copper,33,5046,219,227,6.636363636,6.878787879,152.9090909,-272.3837209,2407,-0.041528239,-1.999584718,34,-33.33333333,-2.555555556,2406.25,2408,2407,0.229166667,2398,2414,2403.345795,2403.345795,2404.547341,2407.84044,2404.82101,2400.762012,28.57142857,71.42857143,2400.576567,2402.408187,2402.265749,BULL
388,5/19/2020 15:51,2407,2410,2406,2409,2408.285714,53116,55699207,Copper,67,5049,197,227,2.940298507,3.388059701,75.35820896,-301.6309524,2408,0.041545492,-2.000415455,68,100,-4,2408,2410,2406,0.32,2398,2414,2403.703811,2403.703811,2404.978924,2408.485641,2404.901132,2401.953431,21.42857143,64.28571429,2400.576567,2402.408187,2402.265749,BULL
389,5/19/2020 15:52,2410,2410,2406,2407,2408.097826,53177,55699207,Copper,60,5057,198,226,3.3,3.766666667,84.28333333,-306.7717391,2408,0,-1,61,-10.29411765,-1.102941176,2408.25,2410,2408,0.32,2398,2414,2404.034287,2404.034287,2405.356558,2408.391716,2404.976495,2403.037622,14.28571429,57.14285714,2400.576567,2402.408187,2402.265749,BULL
390,5/19/2020 15:53,2406,2407,2405,2406,2406.287356,53218,55699207,Copper,40,5082,173,287,4.325,7.175,127.05,-443.7471264,2406,-0.083056478,0,41,-32.78688525,2.18501171,2406,2407,2408.5,0.173913043,2398,2414,2404.185496,2404.185496,2405.436988,2408.007505,2404.995642,2404.024236,7.142857143,50,2400.576567,2402.408187,2402.265749,BULL
391,5/19/2020 15:54,2405,2409,2404,2408,2406.705128,53277,55699207,Copper,58,5093,191,261,3.293103448,4.5,87.81034483,-287.6666667,2407,0.04156276,-1.500415628,59,43.90243902,-2.33902439,2406.5,2409,2406,0.166666667,2399,2414,2404.363534,2404.363534,2405.569865,2408.252951,2405.069843,2414,0,42.85714286,2400.576567,2402.408187,2402.265749,BULL
392,5/19/2020 15:55,2407,2412,2407,2408,2408.637363,53447,55699207,Copper,169,5082,207,230,1.224852071,1.360946746,30.07100592,-156.5274725,2408,0.041545492,-0.000415455,170,188.1355932,3.285310734,2408.5,2412,2406.5,0.183673469,2401,2414,2404.758647,2404.758647,2406.061132,2408.422697,2405.226291,2413.82,0,35.71428571,2400.576567,2402.408187,2402.265749,BULL
393,5/19/2020 15:56,2409,2412,2409,2412,2411.034884,53488,55699207,Copper,40,5079,212,242,5.3,6.05,126.975,-123.1627907,2411,0.124584718,1.998754153,41,-75.88235294,-1.403338633,2410.5,2412,2407.5,0.24,2403,2414,2405.20029,2405.20029,2406.61599,2409.670322,2405.645755,2413.64324,0,28.57142857,2400.712238,2402.408187,2402.420633,BULL
394,5/19/2020 15:57,2412,2412,2407,2407,2409.633333,53563,55699207,Copper,74,5103,200,251,2.702702703,3.391891892,68.95945946,-230.5666667,2410,-0.041476566,-1.332918568,75,82.92682927,-2.092834184,2409.5,2412,2410.5,0.063829787,2403,2414,2405.531037,2405.531037,2406.976492,2409.198614,2405.701823,2413.469662,7.142857143,21.42857143,2400.712238,2402.408187,2402.420633,BULL
395,5/19/2020 15:58,2407,2410,2407,2410,2408.531646,53588,55699207,Copper,24,5124,226,230,9.416666667,9.583333333,213.5,-161.7341772,2408,-0.082987552,1.000829876,25,-66.66666667,-1.803921569,2408.5,2410,2409.5,-0.133333333,2404,2414,2405.759418,2405.759418,2407.16693,2409.660914,2405.911047,2413.299208,0,14.28571429,2400.712238,2402.408187,2402.420633,BULL
396,5/19/2020 15:59,2410,2412,2409,2411,2410.088889,53630,55699207,Copper,41,5113,218,244,5.317073171,5.951219512,124.7073171,-168.3666667,2410,0.083056478,-2.000830565,42,68,-2.02,2410.5,2412,2408.5,0.159090909,2404,2414,2406.124079,2406.124079,2407.583564,2410.28396,2406.085115,2413.131822,64.28571429,7.142857143,2401.024721,2402.55333,2402.770719,BULL
397,5/19/2020 16:00,2411,2414,2411,2413,2412.266667,53703,55699207,Copper,72,5094,208,243,2.888888889,3.375,70.75,-137.9777778,2412,0.082987552,-0.000829876,73,73.80952381,0.085434174,2412.25,2414,2410.5,0.288888889,2404,2414,2406.614534,2406.614534,2408.198118,2411.315041,2406.513321,2404,57.14285714,100,2403.252249,2404.7303,2405.01776,BULL
398,5/19/2020 16:01,2413,2413,2411,2411,2411.858974,53731,55699207,Copper,27,5110,220,299,8.148148148,11.07407407,189.2592593,-264.0384615,2412,0,-1,28,-61.64383562,-1.835174547,2412,2413,2412,0.23255814,2404,2414,2407.028801,2407.028801,2408.673354,2411.525104,2406.675229,2404.18,50,92.85714286,2403.252249,2404.7303,2405.01776,BULL
399,5/19/2020 16:02,2410,2410,2408,2410,2409.349398,53783,55699207,Copper,33,5142,217,259,6.575757576,7.848484848,155.8181818,-262.7349398,2410,-0.08291874,0,52,85.71428571,-2.39047619,2409.5,2410,2412,0.162790698,2404,2414,2407.180431,2407.180431,2408.714184,2411.379052,2406.795208,2404.35676,42.85714286,85.71428571,2403.252249,2404.7303,2405.01776,BULL
400,5/19/2020 16:03,2409,2411,2409,2410,2410.289474,53815,55699207,Copper,30,5148,202,306,6.733333333,10.2,171.6,-316.4078947,2410,0,-1,32,-38.46153846,-1.448717949,2409.75,2411,2410,0.146341463,2404,2414,2407.397321,2407.397321,2408.874911,2411.241842,2406.910857,2404.530338,35.71428571,78.57142857,2403.252249,2404.7303,2405.01776,BULL
401,5/19/2020 16:04,2411,2412,2409,2411,2410.394366,53857,55699207,Copper,41,5144,180,254,4.390243902,6.195121951,125.4634146,-239.4788732,2411,0.041493776,0,42,31.25,-1.8125,2410.75,2412,2409.5,0.175,2404,2414,2407.635989,2407.635989,2409.078047,2411.398234,2407.099973,2404.700792,28.57142857,71.42857143,2403.252249,2404.7303,2405.01776,BULL
402,5/19/2020 16:05,2410,2411,2409,2410,2409.710843,53899,55699207,Copper,41,5146,206,275,5.024390244,6.707317073,125.5121951,-276.253012,2410,-0.041476566,-1.999585234,42,0,-1,2410,2411,2411,0.25,2404,2414,2407.817836,2407.817836,2409.193291,2411.216757,2407.204624,2404.868178,21.42857143,64.28571429,2403.252249,2404.7303,2405.01776,BULL
403,5/19/2020 16:06,2411,2416,2411,2414,2413.613636,54104,55699207,Copper,202,5136,214,228,1.059405941,1.128712871,25.42574257,-71.64772727,2414,0.165975104,-5.001659751,205,388.0952381,inf,2413,2416,2410,0.390243902,2404,2416,2408.254925,2408.254925,2409.73163,2412.19412,2407.553653,2405.032551,14.28571429,100,2405.024419,2406.370383,2406.612059,BULL
404,5/19/2020 16:07,2414,2419,2414,2417,2416.604167,54286,55699207,Copper,180,5223,191,234,1.061111111,1.3,29.01666667,-23.875,2416,0.082850041,-0.5008285,182,-11.2195122,-1.028909173,2416,2419,2412.5,0.390243902,2404,2419,2408.889162,2408.889162,2410.577676,2413.788702,2408.002604,2405.427379,7.142857143,100,2407.671977,2409.109439,2409.167479,BULL
405,5/19/2020 16:08,2416,2416,2413,2415,2415,54370,55699207,Copper,82,5231,176,252,2.146341463,3.073170732,63.79268293,-160.0224719,2415,-0.041390728,-1.499586093,84,-53.84615385,3.799331104,2415,2416,2415.5,0.243902439,2407,2419,2409.320765,2409.320765,2411.067967,2414.438345,2408.253858,2406.1603,0,92.85714286,2407.671977,2409.109439,2409.167479,BULL
406,5/19/2020 16:09,2415,2415,2411,2414,2413.188235,54414,55699207,Copper,43,5254,181,251,4.209302326,5.837209302,122.1860465,-218.7647059,2413,-0.082815735,1.000828157,44,-47.61904762,-0.115646259,2413.75,2415,2415.5,0.225,2407,2419,2409.603783,2409.603783,2411.309471,2414.632744,2408.413667,2406.853644,21.42857143,85.71428571,2407.671977,2409.109439,2409.167479,BULL
407,5/19/2020 16:10,2413,2415,2413,2413,2413.726316,54459,55699207,Copper,43,5258,231,271,5.372093023,6.302325581,122.2790698,-170.5894737,2414,0.041442188,-1.500414422,45,2.272727273,-1.047727273,2413.5,2415,2414.5,0.333333333,2407,2419,2409.941953,2409.941953,2411.645787,2414.472929,2408.541221,2407.509547,14.28571429,78.57142857,2407.671977,2409.109439,2409.167479,BULL
408,5/19/2020 16:11,2415,2419,2414,2418,2416.2,54535,55699207,Copper,74,5259,224,303,3.027027027,4.094594595,71.06756757,-202.1846154,2416,0.082850041,0.9991715,76,68.88888889,29.31111111,2416.5,2419,2413,0.333333333,2407,2419,2410.446419,2410.446419,2412.252564,2415.743762,2408.718168,2408.130032,7.142857143,100,2407.671977,2409.109439,2409.167479,BULL
409,5/19/2020 16:12,2419,2421,2418,2419,2419.633663,54706,55699207,Copper,170,5243,179,307,1.052941176,1.805882353,30.84117647,-248.3267327,2420,0.165562914,0.998344371,171,125,0.814516129,2419.25,2421,2416.5,0.380952381,2408,2421,2411.142848,2411.142848,2413.158493,2416.991074,2409.089202,2408.71701,0,100,2410.552645,2412.030179,2412.024562,BULL
410,5/19/2020 16:13,2420,2421,2417,2421,2418.244444,54807,55699207,Copper,98,5239,187,301,1.908163265,3.071428571,53.45918367,-278.1777778,2418,-0.082644628,-1.499173554,101,-40.93567251,-1.32748538,2419.75,2421,2419,0.363636364,2408,2421,2411.747244,2411.747244,2413.888682,2418.499715,2409.776084,2409.601385,21.42857143,100,2410.552645,2412.030179,2412.024562,BULL
411,5/19/2020 16:14,2420,2421,2419,2420,2420.113636,54897,55699207,Copper,89,5216,192,269,2.157303371,3.02247191,58.60674157,-165.4545455,2420,0.082712986,-2.00082713,90,-10.89108911,-0.733946252,2420,2421,2420.5,0.511627907,2408,2421,2412.382072,2412.382072,2414.652596,2419.355021,2410.290318,2410.422086,14.28571429,100,2411.408642,2412.801801,2412.956821,BULL
412,5/19/2020 16:15,2420,2423,2419,2421,2421.175824,54981,55699207,Copper,82,5208,201,290,2.451219512,3.536585366,63.51219512,-134.7912088,2421,0.041322314,-0.500413223,84,-6.666666667,-0.387878788,2420.75,2423,2420,0.488888889,2408,2423,2413.044989,2413.044989,2415.446022,2420.26669,2410.953518,2411.183696,7.142857143,100,2412.307778,2413.72891,2413.820132,BULL
413,5/19/2020 16:16,2422,2423,2421,2422,2421.728261,55131,55699207,Copper,149,5201,216,318,1.44966443,2.134228188,34.90604027,-155.9565217,2422,0.041305246,-0.000413052,150,78.57142857,-12.78571429,2422,2423,2420.5,0.522727273,2409,2423,2413.733836,2413.733836,2416.265269,2421.220803,2411.637575,2412.247163,0,100,2413.697,2415.026282,2415.274399,BULL
414,5/19/2020 16:17,2422,2423,2421,2422,2422.314607,55197,55699207,Copper,64,5225,189,310,2.953125,4.84375,81.640625,-185.0337079,2422,0,-1,66,-56,-1.712727273,2422,2423,2422,0.545454545,2409,2423,2414.369695,2414.369695,2416.98211,2421.922368,2412.190852,2413.214918,14.28571429,100,2414.0473,2415.29662,2415.663771,BULL
415,5/19/2020 16:18,2422,2422,2418,2419,2419.912088,55305,55699207,Copper,105,5242,196,309,1.866666667,2.942857143,49.92380952,-249.7912088,2420,-0.082576383,0,108,63.63636364,-2.136363636,2420.25,2422,2422,0.30952381,2409,2423,2414.802795,2414.802795,2417.359347,2421.574439,2412.505762,2414.095576,7.142857143,92.85714286,2414.0473,2415.29662,2415.663771,BULL
416,5/19/2020 16:19,2419,2425,2419,2424,2421.314607,55457,55699207,Copper,151,5249,203,261,1.344370861,1.728476821,34.7615894,-124.5505618,2421,0.041322314,-1.500413223,152,40.74074074,-0.35978836,2421.75,2425,2420.5,0.255813953,2411,2425,2415.356426,2415.356426,2417.939428,2422.684514,2413.36212,2414.896974,0,100,2414.0473,2415.29662,2415.663771,BULL
417,5/19/2020 16:20,2424,2431,2424,2428,2427.917526,55905,55699207,Copper,446,5280,163,299,0.365470852,0.670403587,11.83856502,-176.3917526,2428,0.28913672,5.997108633,448,194.7368421,3.779904306,2426.75,2431,2421.5,0.565217391,2411,2431,2416.290547,2416.290547,2419.1345,2424.646532,2414.572326,2415.988101,21.42857143,100,2417.948882,2419.598137,2419.2008,BULL
418,5/19/2020 16:21,2426,2428,2423,2423,2425.917526,56096,55699207,Copper,167,5273,179,268,1.071856287,1.604790419,31.5748503,-254,2426,-0.082372323,-1.284890562,191,-57.36607143,-1.294582529,2425,2428,2426,0.531914894,2411,2431,2416.998967,2416.998967,2419.930187,2424.710545,2414.971393,2417.8796,14.28571429,92.85714286,2417.948882,2419.598137,2419.2008,BULL
419,5/19/2020 16:22,2422,2423,2421,2423,2422.053191,56169,55699207,Copper,66,5283,229,218,3.46969697,3.303030303,80.04545455,-196.2765957,2422,-0.164880462,1.001648805,73,-61.78010471,0.076945016,2422.25,2423,2424.5,0.340425532,2411,2431,2417.383662,2417.383662,2420.188914,2424.71589,2415.246013,2419.53277,7.142857143,85.71428571,2417.948882,2419.598137,2419.2008,BULL
420,5/19/2020 16:23,2423,2424,2422,2422,2423.217391,56213,55699207,Copper,43,5284,246,255,5.720930233,5.930232558,122.8837209,-246.0326087,2423,0.041288192,-1.250412882,44,-39.7260274,-0.356977014,2422.75,2424,2422.5,0.302325581,2413,2431,2417.815688,2417.815688,2420.5403,2424.39508,2415.64031,2420.977641,0,78.57142857,2417.948882,2419.598137,2419.2008,BULL
421,5/19/2020 16:24,2422,2424,2421,2422,2421.929412,56306,55699207,Copper,92,5299,242,239,2.630434783,2.597826087,57.59782609,-233,2422,-0.041271151,-1.999587288,93,111.3636364,-3.803291536,2422.25,2424,2422.5,0.139534884,2414,2431,2418.176019,2418.176019,2420.785262,2424.1087,2415.934433,2431,0,71.42857143,2417.948882,2419.598137,2419.2008,BULL
422,5/19/2020 16:25,2422,2422,2418,2418,2419.929412,56447,55699207,Copper,133,5320,208,254,1.563909774,1.909774436,40,-388.2235294,2420,-0.082576383,1.000825764,141,51.61290323,-0.536537196,2420,2422,2422,0.046511628,2417,2431,2418.316326,2418.316326,2420.687104,2422.717653,2415.979168,2430.82,0,64.28571429,2417.948882,2427.324229,2427.268077,FLAT
423,5/19/2020 16:26,2419,2421,2418,2418,2419.348315,56548,55699207,Copper,100,5323,213,230,2.13,2.3,53.23,-331.741573,2420,0,-1,101,-28.36879433,-1.54964539,2419,2421,2420,-0.022727273,2417,2431,2418.407378,2418.407378,2420.538716,2421.610037,2416.01123,2430.35848,7.142857143,57.14285714,2417.948882,2426.703844,2426.586924,FLAT
424,5/19/2020 16:27,2418,2419,2416,2416,2417.75,56651,55699207,Copper,102,5290,216,230,2.117647059,2.254901961,51.8627451,-356.9772727,2418,-0.082644628,0,103,1.98019802,-1.06980198,2417.25,2419,2418.5,-0.162790698,2416,2431,2418.337579,2418.337579,2420.158877,2420.163518,2416.011052,2429.913575,100,50,2425.974843,2424.594404,2424.431649,BEAR
425,5/19/2020 16:28,2417,2420,2416,2419,2418.129412,56718,55699207,Copper,65,5269,230,213,3.538461538,3.276923077,81.06153846,-326.5411765,2418,0,-1,67,-34.95145631,-18.65048544,2418,2420,2417,-0.177777778,2416,2431,2418.311612,2418.311612,2419.889017,2419.88137,2416.098225,2429.162242,100,42.85714286,2425.974843,2424.594404,2424.431649,BEAR
426,5/19/2020 16:29,2420,2420,2417,2419,2418.682927,56744,55699207,Copper,25,5288,252,203,10.08,8.12,211.52,-210.0609756,2419,0.041356493,0,26,-61.19402985,0.750829187,2419,2420,2418,-0.152173913,2416,2431,2418.326103,2418.326103,2419.71539,2419.658499,2416.182856,2428.451481,92.85714286,35.71428571,2425.974843,2424.594404,2424.431649,BEAR
427,5/19/2020 16:30,2419,2421,2418,2421,2419.945055,56791,55699207,Copper,46,5300,308,238,6.695652174,5.173913043,115.2173913,-129.6153846,2420,0.041339396,-0.000413394,47,80.76923077,-2.31988743,2419.75,2421,2419.5,-0.022222222,2416,2431,2418.416403,2418.416403,2419.688466,2420.051389,2416.339477,2427.779101,85.71428571,28.57142857,2425.974843,2424.594404,2424.431649,BEAR
428,5/19/2020 16:31,2421,2423,2421,2422,2421.649351,56846,55699207,Copper,53,5319,325,205,6.132075472,3.867924528,100.3584906,-6.311688312,2422,0.082644628,0.999173554,55,17.0212766,-0.789260385,2421.75,2423,2420,0,2416,2431,2418.692064,2418.692064,2419.977408,2420.639166,2416.573832,2427.143029,78.57142857,21.42857143,2425.974843,2424.594404,2424.431649,BEAR
429,5/19/2020 16:32,2421,2421,2415,2418,2417.569892,56975,55699207,Copper,128,5326,217,198,1.6953125,1.546875,41.609375,-318.9569892,2418,-0.165152766,-2.998348472,129,134.5454545,6.904545455,2418.75,2421,2421.5,-0.463414634,2415,2431,2418.638828,2418.638828,2419.730232,2419.956114,2416.591351,2426.541306,100,14.28571429,2425.974843,2424.594404,2424.431649,BEAR
430,5/19/2020 16:33,2418,2420,2417,2419,2418.123596,57071,55699207,Copper,50,5378,290,191,5.8,3.82,107.56,-100.9662921,2418,0,-1,96,-25.58139535,-1.190131992,2418.5,2420,2419.5,-0.358974359,2415,2431,2418.628149,2418.628149,2419.576453,2419.704791,2416.61026,2425.710332,92.85714286,7.142857143,2425.974843,2424.594404,2424.431649,BEAR
431,5/19/2020 16:34,2420,2421,2419,2420,2419.638298,57141,55699207,Copper,69,5407,299,221,4.333333333,3.202898551,78.36231884,-109.6914894,2420,0.082712986,0,70,-27.08333333,0.058712121,2420,2421,2418.5,-0.102564103,2415,2428,2418.733676,2418.733676,2419.629396,2419.792191,2416.664042,2424.939188,85.71428571,0,2425.974843,2424.594404,2424.431649,BEAR
